SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Sep 27 14:11:23 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 100000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
0.00	0.00
1.00	127.00
2.00	129.00
3.00	129.00
4.00	128.00
5.00	135.00
6.00	140.00
7.00	140.00
8.00	139.00
9.00	139.00
10.00	138.00
11.00	139.00
12.00	140.00
13.00	140.00
14.00	136.00
15.00	135.00
16.00	134.00
17.00	138.00
18.00	138.00
19.00	137.00
20.00	137.00
21.00	136.00
22.00	136.00
23.00	138.00
24.00	142.00
25.00	139.00
26.00	147.00
27.00	141.00
28.00	140.00
29.00	138.00
30.00	136.00
31.00	139.00
32.00	137.00
33.00	140.00
34.00	137.00
35.00	140.00
36.00	140.00
37.00	143.00
38.00	141.00
39.00	144.00
40.00	141.00
41.00	141.00
42.00	145.00
43.00	142.00
44.00	140.00
45.00	134.00
46.00	135.00
47.00	139.00
48.00	134.00
49.00	138.00
50.00	141.00
51.00	138.00
52.00	141.00
53.00	140.00
54.00	139.00
55.00	143.00
56.00	141.00
57.00	140.00
58.00	139.00
59.00	140.00
60.00	143.00
61.00	139.00
62.00	139.00
63.00	141.00
64.00	140.00
65.00	143.00
66.00	144.00
67.00	141.00
68.00	139.00
69.00	141.00
70.00	140.00
71.00	142.00
72.00	140.00
73.00	137.00
74.00	137.00
75.00	140.00
76.00	143.00
77.00	141.00
78.00	138.00
79.00	139.00
80.00	142.00
81.00	141.00
82.00	139.00
83.00	140.00
84.00	143.00
85.00	142.00
86.00	144.00
87.00	141.00
88.00	139.00
89.00	142.00
90.00	144.00
91.00	141.00
92.00	141.00
93.00	141.00
