SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Oct 08 20:24:44 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 30000000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	117.00
344.71	123.00
344.90	121.00
345.10	124.00
345.30	1296.00
345.50	227.00
345.69	264.00
345.89	1139.00
346.09	216.00
346.28	209.00
346.48	280.00
346.68	389.00
346.88	234.00
347.07	211.00
347.27	223.00
347.47	268.00
347.66	317.00
347.86	376.00
348.06	216.00
348.25	188.00
348.45	902.00
348.65	201.00
348.85	196.00
349.04	191.00
349.24	357.00
349.44	1389.00
349.63	174.00
349.83	402.00
350.02	533.00
350.22	377.00
350.42	891.00
350.61	418.00
350.81	406.00
351.01	331.00
351.20	389.00
351.40	373.00
351.60	818.00
351.79	410.00
351.99	636.00
352.19	206.00
352.38	203.00
352.58	325.00
352.77	404.00
352.97	250.00
353.17	393.00
353.36	258.00
353.56	260.00
353.75	347.00
353.95	187.00
354.15	346.00
354.34	249.00
354.54	205.00
354.73	392.00
354.93	545.00
355.13	219.00
355.32	196.00
355.52	222.00
355.71	190.00
355.91	380.00
356.10	213.00
356.30	372.00
356.50	197.00
356.69	228.00
356.89	236.00
357.08	181.00
357.28	200.00
357.47	192.00
357.67	1218.00
357.86	238.00
358.06	376.00
358.25	193.00
358.45	203.00
358.65	188.00
358.84	381.00
359.04	231.00
359.23	356.00
359.43	346.00
359.62	206.00
359.82	221.00
360.01	1282.00
360.21	166.00
360.40	214.00
360.60	179.00
360.79	183.00
360.99	374.00
361.18	401.00
361.38	198.00
361.57	360.00
361.77	186.00
361.96	1695.00
362.16	1501.00
362.35	376.00
362.54	348.00
362.74	530.00
362.93	174.00
363.13	195.00
363.32	506.00
363.52	230.00
363.71	184.00
363.91	2838.00
364.10	360.00
364.30	190.00
364.49	206.00
364.68	363.00
364.88	228.00
365.07	192.00
365.27	174.00
365.46	507.00
365.66	196.00
365.85	354.00
366.04	203.00
366.24	181.00
366.43	194.00
366.63	190.00
366.82	213.00
367.01	414.00
367.21	190.00
367.40	199.00
367.60	380.00
367.79	186.00
367.98	190.00
368.18	178.00
368.37	193.00
368.56	181.00
368.76	491.00
368.95	391.00
369.15	1282.00
369.34	517.00
369.53	187.00
369.73	416.00
369.92	182.00
370.11	351.00
370.31	274.00
370.50	186.00
370.69	319.00
370.89	194.00
371.08	385.00
371.27	191.00
371.47	181.00
371.66	318.00
371.85	399.00
372.05	218.00
372.24	198.00
372.43	360.00
372.63	178.00
372.82	222.00
373.01	178.00
373.21	178.00
373.40	212.00
373.59	231.00
373.78	194.00
373.98	514.00
374.17	1907.00
374.36	450.00
374.56	168.00
374.75	193.00
374.94	181.00
375.13	367.00
375.33	185.00
375.52	228.00
375.71	373.00
375.91	446.00
376.10	189.00
376.29	337.00
376.48	232.00
376.68	359.00
376.87	193.00
377.06	460.00
377.25	223.00
377.45	585.00
377.64	380.00
377.83	182.00
378.02	206.00
378.21	179.00
378.41	188.00
378.60	188.00
378.79	375.00
378.98	719.00
379.18	190.00
379.37	375.00
379.56	371.00
379.75	190.00
379.94	190.00
380.14	347.00
380.33	332.00
380.52	789.00
380.71	188.00
380.90	340.00
381.09	335.00
381.29	199.00
381.48	189.00
381.67	332.00
381.86	842.00
382.05	518.00
382.25	2180.00
382.44	395.00
382.63	226.00
382.82	198.00
383.01	178.00
383.20	194.00
383.39	186.00
383.59	206.00
383.78	352.00
383.97	197.00
384.16	201.00
384.35	401.00
384.54	182.00
384.73	360.00
384.92	373.00
385.12	358.00
385.31	206.00
385.50	193.00
385.69	351.00
385.88	1368.00
386.07	507.00
386.26	180.00
386.45	180.00
386.64	536.00
386.84	185.00
387.03	175.00
387.22	189.00
387.41	201.00
387.60	196.00
387.79	730.00
387.98	691.00
388.17	1149.00
388.36	304.00
388.55	1020.00
388.74	351.00
388.93	237.00
389.12	226.00
389.31	179.00
389.51	190.00
389.70	185.00
389.89	175.00
390.08	186.00
390.27	569.00
390.46	374.00
390.65	215.00
390.84	1077.00
391.03	335.00
391.22	256.00
391.41	575.00
391.60	198.00
391.79	201.00
391.98	1190.00
392.17	174.00
392.36	336.00
392.55	192.00
392.74	183.00
392.93	514.00
393.12	211.00
393.31	202.00
393.50	518.00
393.69	202.00
393.88	426.00
394.07	381.00
394.26	201.00
394.45	494.00
394.64	181.00
394.83	191.00
395.02	224.00
395.21	206.00
395.40	360.00
395.59	190.00
395.77	187.00
395.96	189.00
396.15	204.00
396.34	354.00
396.53	202.00
396.72	384.00
396.91	213.00
397.10	345.00
397.29	398.00
397.48	195.00
397.67	346.00
397.86	182.00
398.05	200.00
398.24	350.00
398.43	357.00
398.61	343.00
398.80	184.00
398.99	186.00
399.18	178.00
399.37	183.00
399.56	181.00
399.75	506.00
399.94	384.00
400.13	941.00
400.31	1743.00
400.50	161.00
400.69	3246.00
400.88	268.00
401.07	187.00
401.26	181.00
401.45	349.00
401.64	385.00
401.82	579.00
402.01	200.00
402.20	321.00
402.39	187.00
402.58	206.00
402.77	223.00
402.95	1742.00
403.14	197.00
403.33	472.00
403.52	210.00
403.71	1015.00
403.90	176.00
404.08	201.00
404.27	319.00
404.46	217.00
404.65	207.00
404.84	357.00
405.02	203.00
405.21	174.00
405.40	208.00
405.59	359.00
405.78	221.00
405.96	193.00
406.15	367.00
406.34	435.00
406.53	205.00
406.72	193.00
