SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Oct 08 20:23:43 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 30000000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	118.00
344.71	120.00
344.90	121.00
345.10	120.00
345.30	1274.00
345.50	226.00
345.69	254.00
345.89	1126.00
346.09	214.00
346.28	203.00
346.48	282.00
346.68	389.00
346.88	233.00
347.07	214.00
347.27	226.00
347.47	270.00
347.66	309.00
347.86	381.00
348.06	207.00
348.25	189.00
348.45	894.00
348.65	193.00
348.85	192.00
349.04	188.00
349.24	369.00
349.44	1387.00
349.63	174.00
349.83	409.00
350.02	534.00
350.22	375.00
350.42	902.00
350.61	439.00
350.81	403.00
351.01	343.00
351.20	379.00
351.40	386.00
351.60	824.00
351.79	406.00
351.99	632.00
352.19	203.00
352.38	196.00
352.58	317.00
352.77	397.00
352.97	258.00
353.17	385.00
353.36	270.00
353.56	256.00
353.75	342.00
353.95	189.00
354.15	351.00
354.34	245.00
354.54	210.00
354.73	395.00
354.93	545.00
355.13	215.00
355.32	198.00
355.52	227.00
355.71	191.00
355.91	399.00
356.10	213.00
356.30	375.00
356.50	204.00
356.69	219.00
356.89	229.00
357.08	185.00
357.28	202.00
357.47	198.00
357.67	1216.00
357.86	229.00
358.06	375.00
358.25	194.00
358.45	206.00
358.65	198.00
358.84	385.00
359.04	223.00
359.23	350.00
359.43	348.00
359.62	209.00
359.82	213.00
360.01	1282.00
360.21	170.00
360.40	215.00
360.60	186.00
360.79	188.00
360.99	383.00
361.18	410.00
361.38	203.00
361.57	357.00
361.77	184.00
361.96	1691.00
362.16	1465.00
362.35	356.00
362.54	362.00
362.74	524.00
362.93	175.00
363.13	190.00
363.32	501.00
363.52	230.00
363.71	184.00
363.91	2775.00
364.10	359.00
364.30	183.00
364.49	201.00
364.68	365.00
364.88	224.00
365.07	185.00
365.27	185.00
365.46	511.00
365.66	206.00
365.85	349.00
366.04	208.00
366.24	181.00
366.43	196.00
366.63	188.00
366.82	220.00
367.01	418.00
367.21	186.00
367.40	193.00
367.60	376.00
367.79	183.00
367.98	187.00
368.18	178.00
368.37	196.00
368.56	186.00
368.76	485.00
368.95	376.00
369.15	1282.00
369.34	508.00
369.53	186.00
369.73	404.00
369.92	176.00
370.11	359.00
370.31	279.00
370.50	184.00
370.69	310.00
370.89	198.00
371.08	379.00
371.27	192.00
371.47	175.00
371.66	316.00
371.85	393.00
372.05	228.00
372.24	200.00
372.43	355.00
372.63	190.00
372.82	227.00
373.01	181.00
373.21	180.00
373.40	209.00
373.59	235.00
373.78	202.00
373.98	532.00
374.17	1903.00
374.36	450.00
374.56	169.00
374.75	196.00
374.94	181.00
375.13	364.00
375.33	183.00
375.52	236.00
375.71	379.00
375.91	442.00
376.10	188.00
376.29	334.00
376.48	230.00
376.68	372.00
376.87	192.00
377.06	451.00
377.25	220.00
377.45	590.00
377.64	388.00
377.83	181.00
378.02	214.00
378.21	179.00
378.41	190.00
378.60	186.00
378.79	375.00
378.98	727.00
379.18	182.00
379.37	379.00
379.56	378.00
379.75	188.00
379.94	200.00
380.14	347.00
380.33	333.00
380.52	794.00
380.71	195.00
380.90	344.00
381.09	331.00
381.29	198.00
381.48	187.00
381.67	336.00
381.86	865.00
382.05	524.00
382.25	2172.00
382.44	398.00
382.63	230.00
382.82	198.00
383.01	184.00
383.20	187.00
383.39	197.00
383.59	204.00
383.78	343.00
383.97	197.00
384.16	190.00
384.35	387.00
384.54	185.00
384.73	362.00
384.92	374.00
385.12	347.00
385.31	215.00
385.50	190.00
385.69	357.00
385.88	1366.00
386.07	512.00
386.26	180.00
386.45	186.00
386.64	546.00
386.84	183.00
387.03	181.00
387.22	187.00
387.41	205.00
