SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Oct 08 20:23:12 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 30000000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	118.00
344.71	119.00
344.90	123.00
345.10	125.00
345.30	1291.00
345.50	226.00
345.69	256.00
345.89	1119.00
346.09	223.00
346.28	206.00
346.48	278.00
346.68	385.00
346.88	229.00
347.07	214.00
347.27	228.00
347.47	274.00
347.66	313.00
347.86	383.00
348.06	207.00
348.25	190.00
348.45	885.00
348.65	189.00
348.85	186.00
349.04	199.00
349.24	360.00
349.44	1371.00
349.63	162.00
349.83	397.00
350.02	526.00
350.22	386.00
350.42	904.00
350.61	430.00
350.81	406.00
351.01	331.00
351.20	387.00
351.40	379.00
351.60	813.00
351.79	404.00
351.99	620.00
352.19	210.00
352.38	210.00
352.58	320.00
352.77	389.00
352.97	260.00
353.17	392.00
353.36	249.00
353.56	259.00
353.75	340.00
353.95	185.00
354.15	352.00
354.34	247.00
354.54	200.00
354.73	394.00
354.93	531.00
355.13	206.00
355.32	193.00
355.52	218.00
355.71	186.00
355.91	392.00
356.10	205.00
356.30	379.00
356.50	202.00
356.69	225.00
356.89	233.00
357.08	188.00
357.28	203.00
357.47	197.00
357.67	1196.00
357.86	246.00
358.06	377.00
358.25	189.00
358.45	206.00
358.65	201.00
358.84	384.00
359.04	229.00
359.23	349.00
359.43	334.00
359.62	203.00
359.82	206.00
360.01	1277.00
360.21	172.00
360.40	220.00
360.60	182.00
360.79	181.00
360.99	377.00
361.18	396.00
361.38	202.00
361.57	361.00
361.77	187.00
361.96	1684.00
362.16	1450.00
362.35	363.00
362.54	350.00
362.74	527.00
362.93	175.00
363.13	193.00
363.32	496.00
363.52	232.00
363.71	186.00
363.91	2809.00
364.10	365.00
364.30	187.00
364.49	201.00
364.68	368.00
364.88	219.00
365.07	190.00
365.27	185.00
365.46	501.00
365.66	204.00
365.85	355.00
366.04	201.00
366.24	179.00
366.43	191.00
366.63	189.00
366.82	214.00
367.01	422.00
367.21	190.00
367.40	199.00
367.60	371.00
367.79	184.00
367.98	195.00
368.18	184.00
368.37	192.00
368.56	179.00
368.76	492.00
368.95	371.00
369.15	1270.00
369.34	511.00
369.53	182.00
369.73	423.00
369.92	178.00
370.11	363.00
370.31	276.00
370.50	189.00
370.69	315.00
370.89	201.00
371.08	377.00
371.27	197.00
371.47	171.00
371.66	326.00
371.85	401.00
372.05	218.00
372.24	205.00
372.43	360.00
372.63	187.00
372.82	216.00
373.01	179.00
373.21	175.00
373.40	213.00
373.59	234.00
373.78	202.00
373.98	521.00
374.17	1881.00
374.36	454.00
374.56	169.00
374.75	203.00
374.94	180.00
375.13	361.00
375.33	178.00
375.52	228.00
375.71	381.00
375.91	443.00
376.10	190.00
376.29	333.00
376.48	233.00
376.68	365.00
376.87	187.00
377.06	452.00
377.25	207.00
377.45	574.00
377.64	381.00
377.83	178.00
378.02	207.00
378.21	178.00
378.41	194.00
378.60	191.00
378.79	379.00
378.98	720.00
379.18	188.00
379.37	378.00
379.56	372.00
379.75	193.00
379.94	192.00
380.14	345.00
380.33	334.00
380.52	780.00
380.71	193.00
380.90	333.00
381.09	337.00
381.29	206.00
381.48	189.00
381.67	328.00
381.86	836.00
382.05	519.00
382.25	2143.00
382.44	395.00
382.63	230.00
382.82	196.00
383.01	182.00
383.20	190.00
383.39	192.00
383.59	204.00
383.78	350.00
383.97	200.00
384.16	191.00
384.35	383.00
384.54	180.00
384.73	351.00
384.92	377.00
385.12	354.00
385.31	215.00
385.50	196.00
385.69	348.00
385.88	1370.00
386.07	514.00
386.26	184.00
386.45	181.00
386.64	536.00
386.84	188.00
387.03	178.00
387.22	187.00
387.41	203.00
