SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Oct 08 20:40:37 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 30000000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	116.00
344.71	117.00
344.90	119.00
345.10	122.00
345.30	1327.00
345.50	232.00
345.69	258.00
345.89	1149.00
346.09	211.00
346.28	204.00
346.48	282.00
346.68	396.00
346.88	231.00
347.07	216.00
347.27	228.00
347.47	271.00
347.66	309.00
347.86	392.00
348.06	205.00
348.25	190.00
348.45	904.00
348.65	199.00
348.85	194.00
349.04	199.00
349.24	356.00
349.44	1408.00
349.63	166.00
349.83	413.00
350.02	538.00
350.22	384.00
350.42	908.00
350.61	424.00
350.81	406.00
351.01	338.00
351.20	392.00
351.40	366.00
351.60	853.00
351.79	412.00
351.99	640.00
352.19	205.00
352.38	201.00
352.58	334.00
352.77	397.00
352.97	254.00
353.17	391.00
353.36	262.00
353.56	264.00
353.75	354.00
353.95	186.00
354.15	358.00
354.34	206.00
354.54	204.00
354.73	384.00
354.93	555.00
355.13	211.00
355.32	198.00
355.52	230.00
355.71	187.00
355.91	392.00
356.10	205.00
356.30	383.00
356.50	201.00
356.69	217.00
356.89	230.00
357.08	186.00
357.28	201.00
357.47	198.00
357.67	1214.00
357.86	230.00
358.06	384.00
358.25	193.00
358.45	213.00
358.65	196.00
358.84	390.00
359.04	229.00
359.23	355.00
359.43	351.00
359.62	208.00
359.82	219.00
360.01	1299.00
360.21	164.00
360.40	223.00
360.60	183.00
360.79	184.00
360.99	382.00
361.18	400.00
361.38	203.00
361.57	362.00
361.77	184.00
361.96	1714.00
362.16	1500.00
362.35	367.00
362.54	358.00
362.74	523.00
362.93	181.00
363.13	193.00
363.32	511.00
363.52	234.00
363.71	182.00
363.91	2847.00
364.10	376.00
364.30	190.00
364.49	208.00
364.68	367.00
364.88	224.00
365.07	187.00
365.27	180.00
365.46	523.00
365.66	205.00
365.85	358.00
366.04	207.00
366.24	176.00
366.43	205.00
366.63	194.00
366.82	218.00
367.01	425.00
367.21	193.00
367.40	202.00
367.60	383.00
367.79	182.00
367.98	187.00
368.18	178.00
368.37	204.00
368.56	180.00
