SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Sat Oct 08 20:39:04 PDT 2016
User: ugastro
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G5981
Integration Time (usec): 30000000 (USB2G5981)
Spectra Averaged: 1 (USB2G5981)
Boxcar Smoothing: 0 (USB2G5981)
Correct for Electrical Dark: No (USB2G5981)
Strobe/Lamp Enabled: No (USB2G5981)
Correct for Detector Non-linearity: No (USB2G5981)
Correct for Stray Light: No (USB2G5981)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
344.31	0.00
344.51	118.00
344.71	120.00
344.90	119.00
345.10	122.00
345.30	1313.00
345.50	228.00
345.69	258.00
345.89	1153.00
346.09	214.00
346.28	199.00
346.48	282.00
346.68	383.00
346.88	227.00
347.07	214.00
347.27	224.00
347.47	270.00
347.66	306.00
347.86	384.00
348.06	205.00
348.25	192.00
348.45	902.00
348.65	190.00
348.85	190.00
349.04	192.00
349.24	377.00
349.44	1419.00
349.63	167.00
349.83	403.00
350.02	535.00
350.22	388.00
350.42	926.00
350.61	420.00
350.81	408.00
351.01	347.00
351.20	392.00
351.40	367.00
351.60	841.00
351.79	401.00
351.99	629.00
352.19	207.00
352.38	198.00
352.58	320.00
352.77	396.00
352.97	258.00
353.17	391.00
353.36	259.00
353.56	251.00
353.75	358.00
353.95	189.00
354.15	350.00
354.34	209.00
354.54	209.00
354.73	388.00
354.93	548.00
355.13	208.00
355.32	200.00
355.52	223.00
355.71	184.00
355.91	379.00
356.10	211.00
356.30	378.00
356.50	207.00
356.69	222.00
356.89	242.00
357.08	189.00
357.28	207.00
357.47	201.00
357.67	1215.00
357.86	240.00
358.06	370.00
358.25	200.00
358.45	214.00
358.65	202.00
358.84	390.00
359.04	227.00
359.23	352.00
359.43	354.00
359.62	202.00
359.82	225.00
360.01	1312.00
360.21	169.00
360.40	223.00
360.60	182.00
360.79	181.00
360.99	376.00
361.18	408.00
361.38	195.00
361.57	370.00
361.77	178.00
361.96	1706.00
362.16	1484.00
362.35	363.00
362.54	359.00
362.74	541.00
362.93	182.00
363.13	196.00
363.32	508.00
363.52	244.00
363.71	189.00
363.91	2855.00
364.10	365.00
364.30	192.00
364.49	205.00
364.68	370.00
364.88	222.00
365.07	195.00
365.27	179.00
365.46	506.00
365.66	201.00
365.85	366.00
366.04	205.00
366.24	184.00
366.43	194.00
366.63	193.00
366.82	218.00
367.01	430.00
367.21	195.00
367.40	200.00
367.60	383.00
367.79	186.00
367.98	188.00
368.18	183.00
368.37	196.00
368.56	178.00
368.76	484.00
368.95	378.00
369.15	1315.00
369.34	515.00
369.53	188.00
369.73	424.00
369.92	182.00
370.11	363.00
370.31	268.00
370.50	190.00
370.69	318.00
370.89	198.00
371.08	378.00
371.27	200.00
371.47	178.00
371.66	319.00
371.85	408.00
372.05	224.00
372.24	202.00
372.43	364.00
372.63	185.00
372.82	222.00
373.01	177.00
373.21	173.00
373.40	213.00
373.59	241.00
373.78	197.00
373.98	527.00
374.17	1934.00
374.36	460.00
374.56	166.00
374.75	200.00
374.94	179.00
375.13	358.00
375.33	185.00
375.52	241.00
375.71	387.00
375.91	447.00
376.10	189.00
376.29	337.00
376.48	231.00
376.68	375.00
376.87	181.00
377.06	465.00
377.25	215.00
377.45	588.00
377.64	385.00
377.83	178.00
378.02	218.00
378.21	189.00
378.41	188.00
378.60	188.00
378.79	380.00
378.98	724.00
379.18	184.00
379.37	381.00
379.56	391.00
379.75	190.00
379.94	192.00
380.14	361.00
380.33	338.00
380.52	804.00
380.71	196.00
380.90	349.00
381.09	335.00
381.29	210.00
381.48	184.00
381.67	339.00
381.86	857.00
382.05	544.00
382.25	2200.00
382.44	405.00
382.63	239.00
382.82	199.00
383.01	174.00
383.20	192.00
383.39	190.00
383.59	211.00
383.78	350.00
383.97	202.00
384.16	200.00
384.35	404.00
384.54	186.00
384.73	363.00
384.92	374.00
385.12	368.00
385.31	219.00
385.50	195.00
385.69	360.00
385.88	1410.00
386.07	525.00
386.26	180.00
386.45	186.00
386.64	552.00
386.84	187.00
387.03	189.00
387.22	195.00
387.41	201.00
